,country_name,country_name_short,vote_share,seats,party_id,party_name,party_name_english,election_year,family_id,family_name,left_right,liberty_authority,eu_anti_pro
2366,Spain,ESP,3.67,2.0,118,Partido Communista | Izquierda Unida,Communist Party | United Left,2015,14,Communist/Socialist,2.0183,1.7351,5.2186
2367,Spain,ESP,0.87,2.0,2603,Euskal Herria Bildu,Basque Country Unite,2015,16,Special issue,,,
2368,Spain,ESP,0.33,1.0,234,Coalición Canaria,Canary Coalition,2015,16,Special issue,5.9789,5.7694,8.0278
2369,Spain,ESP,0.87,0.0,2381,Partido Animalista Contra el Maltrato Animal,Animalist Party Against Mistreatment to Animals,2015,16,Special issue,,,
2370,Spain,ESP,33.03,137.0,645,Alianza-Partido Popular,People's Alliance-Party,2016,26,Conservative,7.5969,7.8127,7.7368
2371,Spain,ESP,22.66,85.0,902,Partido Socialista Obrero Español,Spanish Socialist Workers Party,2016,11,Social democracy,3.7377,3.0399,9.129
2372,Spain,ESP,13.37,45.0,2376,Podemos,We Can,2016,14,Communist/Socialist,1.3,3.0,3.3
2373,Spain,ESP,13.05,32.0,2375,Ciudadanos – Partido de la Ciudadanía,Citizens -- Party of the Citizenry,2016,6,Liberal,6.0,3.5,8.7
2374,Spain,ESP,3.55,12.0,2606,En Comú Podem,In Common We Can,2016,14,Communist/Socialist,1.3,3.0,3.3
2375,Spain,ESP,2.74,9.0,2607,Compromís | A la valenciana,Compromise | A la valenciana,2016,14,Communist/Socialist,1.3,3.0,3.3
2376,Spain,ESP,2.63,9.0,757,Esquerra Republicana de Catalunya,Republican Left of Catalonia,2016,16,Special issue,3.1072,2.7325,7.0389
2377,Spain,ESP,2.01,8.0,2605,Convergència Democràtica de Catalunya,Democratic Convergence of Catalonia,2016,26,Conservative,7.4,7.0,7.9
2378,Spain,ESP,1.44,5.0,2604,En Marea,In Tide,2016,14,Communist/Socialist,1.3,3.0,3.3
2379,Spain,ESP,1.2,5.0,1361,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,Basque Nationalist Party,2016,3,Christian democracy,6.2144,6.5139,7.8556
2380,Spain,ESP,0.77,2.0,2603,Euskal Herria Bildu,Basque Country Unite,2016,16,Special issue,,,
2381,Spain,ESP,0.33,1.0,234,Coalición Canaria,Canary Coalition,2016,16,Special issue,5.9789,5.7694,8.0278
2382,Spain,ESP,1.19,0.0,2381,Partido Animalista Contra el Maltrato Animal,Animalist Party Against Mistreatment to Animals,2016,16,Special issue,,,
2383,Spain,ESP,28.68,123.0,902,Partido Socialista Obrero Español,Spanish Socialist Workers Party,2019,11,Social democracy,3.7377,3.0399,9.129
2384,Spain,ESP,16.7,66.0,645,Alianza-Partido Popular,People's Alliance-Party,2019,26,Conservative,7.5969,7.8127,7.7368
2385,Spain,ESP,15.86,57.0,2375,Ciudadanos – Partido de la Ciudadanía,Citizens -- Party of the Citizenry,2019,6,Liberal,6.0,3.5,8.7
2386,Spain,ESP,11.95,35.0,2724,Unidas Podemos,United We Can,2019,14,Communist/Socialist,1.3,3.0,3.3
2387,Spain,ESP,10.26,24.0,2380,Vox,Voice,2019,6,Liberal,6.0,3.5,8.7
2388,Spain,ESP,3.89,15.0,757,Esquerra Republicana de Catalunya,Republican Left of Catalonia,2019,16,Special issue,3.1072,2.7325,7.0389
2389,Spain,ESP,1.91,7.0,2722,Junts per Catalunya,Together for Catalonia,2019,6,Liberal,6.0,3.5,8.7
2390,Spain,ESP,2.36,7.0,2606,En Comú Podem,In Common We Can,2019,14,Communist/Socialist,1.3,3.0,3.3
2391,Spain,ESP,1.51,6.0,1361,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,Basque Nationalist Party,2019,3,Christian democracy,6.2144,6.5139,7.8556
2392,Spain,ESP,0.99,4.0,2603,Euskal Herria Bildu,Basque Country Unite,2019,16,Special issue,,,
2393,Spain,ESP,0.53,2.0,234,Coalición Canaria,Canary Coalition,2019,16,Special issue,5.9789,5.7694,8.0278
2394,Spain,ESP,0.41,2.0,2723,Navarra Suma,Sum Navarre,2019,26,Conservative,7.4,7.0,7.9
2395,Spain,ESP,1.25,0.0,2381,Partido Animalista Contra el Maltrato Animal,Animalist Party Against Mistreatment to Animals,2019,16,Special issue,,,
6504,Sweden,SWE,46.1,112.0,904,Socialdemokraterna,Social Democrats,1948,11,Social democracy,3.4447,4.4407,7.4445
6505,Sweden,SWE,22.7,57.0,892,Folkpartiet,People's Party,1948,6,Liberal,6.2906,2.8515,9.4643
6506,Sweden,SWE,12.4,30.0,1461,Centerpartiet,Centre Party,1948,2,Agrarian,5.8084,6.0583,5.5679
6507,Sweden,SWE,12.3,23.0,657,Moderaterna,Moderate Party,1948,26,Conservative,7.8907,5.6977,8.5872
6508,Sweden,SWE,6.3,8.0,882,Vänsterpartiet (kommunisterna),Left Party (Communists),1948,14,Communist/Socialist,1.5464,2.4562,1.2042
6509,Sweden,SWE,0.1,0.0,2406,Vänstersocialistiska Partiet,Left Socialist Party,1948,11,Social democracy,3.3,3.5,8.1
6510,Sweden,SWE,46.0,110.0,904,Socialdemokraterna,Social Democrats,1952,11,Social democracy,3.4447,4.4407,7.4445
6511,Sweden,SWE,24.4,58.0,892,Folkpartiet,People's Party,1952,6,Liberal,6.2906,2.8515,9.4643
6512,Sweden,SWE,14.4,31.0,657,Moderaterna,Moderate Party,1952,26,Conservative,7.8907,5.6977,8.5872
6513,Sweden,SWE,10.7,26.0,1461,Centerpartiet,Centre Party,1952,2,Agrarian,5.8084,6.0583,5.5679
6514,Sweden,SWE,4.3,5.0,882,Vänsterpartiet (kommunisterna),Left Party (Communists),1952,14,Communist/Socialist,1.5464,2.4562,1.2042
6515,Sweden,SWE,0.1,0.0,2406,Vänstersocialistiska Partiet,Left Socialist Party,1952,11,Social democracy,3.3,3.5,8.1
6516,Sweden,SWE,44.6,106.0,904,Socialdemokraterna,Social Democrats,1956,11,Social democracy,3.4447,4.4407,7.4445
6517,Sweden,SWE,23.8,58.0,892,Folkpartiet,People's Party,1956,6,Liberal,6.2906,2.8515,9.4643
6518,Sweden,SWE,17.1,42.0,657,Moderaterna,Moderate Party,1956,26,Conservative,7.8907,5.6977,8.5872
6519,Sweden,SWE,9.5,19.0,1461,Centerpartiet,Centre Party,1956,2,Agrarian,5.8084,6.0583,5.5679
6520,Sweden,SWE,5.0,6.0,882,Vänsterpartiet (kommunisterna),Left Party (Communists),1956,14,Communist/Socialist,1.5464,2.4562,1.2042
6521,Sweden,SWE,0.0,0.0,2406,Vänstersocialistiska Partiet,Left Socialist Party,1956,11,Social democracy,3.3,3.5,8.1
6522,Sweden,SWE,46.2,111.0,904,Socialdemokraterna,Social Democrats,1958,11,Social democracy,3.4447,4.4407,7.4445
6523,Sweden,SWE,19.5,45.0,657,Moderaterna,Moderate Party,1958,26,Conservative,7.8907,5.6977,8.5872
6524,Sweden,SWE,18.2,38.0,892,Folkpartiet,People's Party,1958,6,Liberal,6.2906,2.8515,9.4643
6525,Sweden,SWE,12.7,32.0,1461,Centerpartiet,Centre Party,1958,2,Agrarian,5.8084,6.0583,5.5679
6526,Sweden,SWE,3.4,5.0,882,Vänsterpartiet (kommunisterna),Left Party (Communists),1958,14,Communist/Socialist,1.5464,2.4562,1.2042
6527,Sweden,SWE,0.0,0.0,2406,Vänstersocialistiska Partiet,Left Socialist Party,1958,11,Social democracy,3.3,3.5,8.1
6528,Sweden,SWE,47.8,114.0,904,Socialdemokraterna,Social Democrats,1960,11,Social democracy,3.4447,4.4407,7.4445
6529,Sweden,SWE,17.5,40.0,892,Folkpartiet,People's Party,1960,6,Liberal,6.2906,2.8515,9.4643
6530,Sweden,SWE,16.6,39.0,657,Moderaterna,Moderate Party,1960,26,Conservative,7.8907,5.6977,8.5872
6531,Sweden,SWE,13.6,34.0,1461,Centerpartiet,Centre Party,1960,2,Agrarian,5.8084,6.0583,5.5679
6532,Sweden,SWE,4.5,5.0,882,Vänsterpartiet (kommunisterna),Left Party (Communists),1960,14,Communist/Socialist,1.5464,2.4562,1.2042
6534,Sweden,SWE,47.3,113.0,904,Socialdemokraterna,Social Democrats,1964,11,Social democracy,3.4447,4.4407,7.4445
6535,Sweden,SWE,17.0,42.0,892,Folkpartiet,People's Party,1964,6,Liberal,6.2906,2.8515,9.4643
6536,Sweden,SWE,13.2,33.0,1461,Centerpartiet,Centre Party,1964,2,Agrarian,5.8084,6.0583,5.5679
6537,Sweden,SWE,13.7,32.0,657,Moderaterna,Moderate Party,1964,26,Conservative,7.8907,5.6977,8.5872
6538,Sweden,SWE,5.2,8.0,882,Vänsterpartiet (kommunisterna),Left Party (Communists),1964,14,Communist/Socialist,1.5464,2.4562,1.2042
6539,Sweden,SWE,1.5,3.0,802,Medborgerlig samling,Citizens Coalition,1964,26,Conservative,7.4,7.0,7.9
6540,Sweden,SWE,0.3,2.0,1010,Mittenpartierna,Middle Parties,1964,6,Liberal,6.0,3.5,8.7
6541,Sweden,SWE,1.8,0.0,282,Kristdemokraterna,Christian Democrats,1964,3,Christian democracy,7.195,7.9997,7.8597
6542,Sweden,SWE,50.1,125.0,904,Socialdemokraterna,Social Democrats,1968,11,Social democracy,3.4447,4.4407,7.4445
6543,Sweden,SWE,15.7,37.0,1461,Centerpartiet,Centre Party,1968,2,Agrarian,5.8084,6.0583,5.5679
6544,Sweden,SWE,14.3,32.0,892,Folkpartiet,People's Party,1968,6,Liberal,6.2906,2.8515,9.4643
6545,Sweden,SWE,12.9,29.0,657,Moderaterna,Moderate Party,1968,26,Conservative,7.8907,5.6977,8.5872
6546,Sweden,SWE,1.7,4.0,802,Medborgerlig samling,Citizens Coalition,1968,26,Conservative,7.4,7.0,7.9
6547,Sweden,SWE,0.9,3.0,1010,Mittenpartierna,Middle Parties,1968,6,Liberal,6.0,3.5,8.7
6548,Sweden,SWE,3.0,3.0,882,Vänsterpartiet (kommunisterna),Left Party (Communists),1968,14,Communist/Socialist,1.5464,2.4562,1.2042
6549,Sweden,SWE,1.5,0.0,282,Kristdemokraterna,Christian Democrats,1968,3,Christian democracy,7.195,7.9997,7.8597
6550,Sweden,SWE,45.3,163.0,904,Socialdemokraterna,Social Democrats,1970,11,Social democracy,3.4447,4.4407,7.4445
6551,Sweden,SWE,19.9,71.0,1461,Centerpartiet,Centre Party,1970,2,Agrarian,5.8084,6.0583,5.5679
6552,Sweden,SWE,16.2,58.0,892,Folkpartiet,People's Party,1970,6,Liberal,6.2906,2.8515,9.4643
6553,Sweden,SWE,11.5,41.0,657,Moderaterna,Moderate Party,1970,26,Conservative,7.8907,5.6977,8.5872
6554,Sweden,SWE,4.8,17.0,882,Vänsterpartiet (kommunisterna),Left Party (Communists),1970,14,Communist/Socialist,1.5464,2.4562,1.2042
6555,Sweden,SWE,1.8,0.0,282,Kristdemokraterna,Christian Democrats,1970,3,Christian democracy,7.195,7.9997,7.8597
6556,Sweden,SWE,43.6,156.0,904,Socialdemokraterna,Social Democrats,1973,11,Social democracy,3.4447,4.4407,7.4445
6557,Sweden,SWE,25.1,90.0,1461,Centerpartiet,Centre Party,1973,2,Agrarian,5.8084,6.0583,5.5679
6558,Sweden,SWE,14.3,51.0,657,Moderaterna,Moderate Party,1973,26,Conservative,7.8907,5.6977,8.5872
6559,Sweden,SWE,9.4,34.0,892,Folkpartiet,People's Party,1973,6,Liberal,6.2906,2.8515,9.4643
6560,Sweden,SWE,5.3,19.0,882,Vänsterpartiet (kommunisterna),Left Party (Communists),1973,14,Communist/Socialist,1.5464,2.4562,1.2042
6561,Sweden,SWE,1.8,0.0,282,Kristdemokraterna,Christian Democrats,1973,3,Christian democracy,7.195,7.9997,7.8597
6562,Sweden,SWE,42.7,152.0,904,Socialdemokraterna,Social Democrats,1976,11,Social democracy,3.4447,4.4407,7.4445
6563,Sweden,SWE,24.1,86.0,1461,Centerpartiet,Centre Party,1976,2,Agrarian,5.8084,6.0583,5.5679
6564,Sweden,SWE,15.6,55.0,657,Moderaterna,Moderate Party,1976,26,Conservative,7.8907,5.6977,8.5872
6565,Sweden,SWE,11.1,39.0,892,Folkpartiet,People's Party,1976,6,Liberal,6.2906,2.8515,9.4643
6566,Sweden,SWE,4.7,17.0,882,Vänsterpartiet (kommunisterna),Left Party (Communists),1976,14,Communist/Socialist,1.5464,2.4562,1.2042
6567,Sweden,SWE,1.4,0.0,282,Kristdemokraterna,Christian Democrats,1976,3,Christian democracy,7.195,7.9997,7.8597
6568,Sweden,SWE,43.2,154.0,904,Socialdemokraterna,Social Democrats,1979,11,Social democracy,3.4447,4.4407,7.4445
6569,Sweden,SWE,20.3,73.0,657,Moderaterna,Moderate Party,1979,26,Conservative,7.8907,5.6977,8.5872
6570,Sweden,SWE,18.1,64.0,1461,Centerpartiet,Centre Party,1979,2,Agrarian,5.8084,6.0583,5.5679
6571,Sweden,SWE,10.6,38.0,892,Folkpartiet,People's Party,1979,6,Liberal,6.2906,2.8515,9.4643
6572,Sweden,SWE,5.6,20.0,882,Vänsterpartiet (kommunisterna),Left Party (Communists),1979,14,Communist/Socialist,1.5464,2.4562,1.2042
6573,Sweden,SWE,1.4,0.0,282,Kristdemokraterna,Christian Democrats,1979,3,Christian democracy,7.195,7.9997,7.8597
6574,Sweden,SWE,45.6,166.0,904,Socialdemokraterna,Social Democrats,1982,11,Social democracy,3.4447,4.4407,7.4445
6575,Sweden,SWE,23.6,86.0,657,Moderaterna,Moderate Party,1982,26,Conservative,7.8907,5.6977,8.5872
6576,Sweden,SWE,15.5,56.0,1461,Centerpartiet,Centre Party,1982,2,Agrarian,5.8084,6.0583,5.5679
6577,Sweden,SWE,5.9,21.0,892,Folkpartiet,People's Party,1982,6,Liberal,6.2906,2.8515,9.4643
6578,Sweden,SWE,5.5,20.0,882,Vänsterpartiet (kommunisterna),Left Party (Communists),1982,14,Communist/Socialist,1.5464,2.4562,1.2042
6579,Sweden,SWE,1.7,0.0,1154,Miljöpartiet de Gröna,Greens,1982,19,Green/Ecologist,3.3789,2.5198,0.9875
6580,Sweden,SWE,1.8,0.0,282,Kristdemokraterna,Christian Democrats,1982,3,Christian democracy,7.195,7.9997,7.8597
6581,Sweden,SWE,44.7,159.0,904,Socialdemokraterna,Social Democrats,1985,11,Social democracy,3.4447,4.4407,7.4445
6582,Sweden,SWE,21.3,76.0,657,Moderaterna,Moderate Party,1985,26,Conservative,7.8907,5.6977,8.5872
6583,Sweden,SWE,14.2,51.0,892,Folkpartiet,People's Party,1985,6,Liberal,6.2906,2.8515,9.4643
6584,Sweden,SWE,12.4,43.0,1461,Centerpartiet,Centre Party,1985,2,Agrarian,5.8084,6.0583,5.5679
6585,Sweden,SWE,5.4,19.0,882,Vänsterpartiet (kommunisterna),Left Party (Communists),1985,14,Communist/Socialist,1.5464,2.4562,1.2042
6586,Sweden,SWE,,1.0,282,Kristdemokraterna,Christian Democrats,1985,3,Christian democracy,7.195,7.9997,7.8597
6587,Sweden,SWE,1.5,0.0,1154,Miljöpartiet de Gröna,Greens,1985,19,Green/Ecologist,3.3789,2.5198,0.9875
6588,Sweden,SWE,43.2,156.0,904,Socialdemokraterna,Social Democrats,1988,11,Social democracy,3.4447,4.4407,7.4445
6589,Sweden,SWE,18.3,66.0,657,Moderaterna,Moderate Party,1988,26,Conservative,7.8907,5.6977,8.5872
6590,Sweden,SWE,12.2,44.0,892,Folkpartiet,People's Party,1988,6,Liberal,6.2906,2.8515,9.4643
6591,Sweden,SWE,11.3,42.0,1461,Centerpartiet,Centre Party,1988,2,Agrarian,5.8084,6.0583,5.5679
6592,Sweden,SWE,5.8,21.0,882,Vänsterpartiet (kommunisterna),Left Party (Communists),1988,14,Communist/Socialist,1.5464,2.4562,1.2042
6593,Sweden,SWE,5.5,20.0,1154,Miljöpartiet de Gröna,Greens,1988,19,Green/Ecologist,3.3789,2.5198,0.9875
6594,Sweden,SWE,2.9,0.0,282,Kristdemokraterna,Christian Democrats,1988,3,Christian democracy,7.195,7.9997,7.8597
6595,Sweden,SWE,37.7,138.0,904,Socialdemokraterna,Social Democrats,1991,11,Social democracy,3.4447,4.4407,7.4445
6596,Sweden,SWE,21.9,80.0,657,Moderaterna,Moderate Party,1991,26,Conservative,7.8907,5.6977,8.5872
6597,Sweden,SWE,9.1,33.0,892,Folkpartiet,People's Party,1991,6,Liberal,6.2906,2.8515,9.4643
6598,Sweden,SWE,8.5,31.0,1461,Centerpartiet,Centre Party,1991,2,Agrarian,5.8084,6.0583,5.5679
6599,Sweden,SWE,7.1,26.0,282,Kristdemokraterna,Christian Democrats,1991,3,Christian democracy,7.195,7.9997,7.8597
6600,Sweden,SWE,6.7,25.0,951,Ny Demokrati,New Democracy,1991,40,Right-wing,8.9944,6.0,7.5
6601,Sweden,SWE,4.5,16.0,882,Vänsterpartiet (kommunisterna),Left Party (Communists),1991,14,Communist/Socialist,1.5464,2.4562,1.2042
6602,Sweden,SWE,3.4,0.0,1154,Miljöpartiet de Gröna,Greens,1991,19,Green/Ecologist,3.3789,2.5198,0.9875
6603,Sweden,SWE,45.3,161.0,904,Socialdemokraterna,Social Democrats,1994,11,Social democracy,3.4447,4.4407,7.4445
6604,Sweden,SWE,22.4,80.0,657,Moderaterna,Moderate Party,1994,26,Conservative,7.8907,5.6977,8.5872
6605,Sweden,SWE,7.7,27.0,1461,Centerpartiet,Centre Party,1994,2,Agrarian,5.8084,6.0583,5.5679
6606,Sweden,SWE,7.2,26.0,892,Folkpartiet,People's Party,1994,6,Liberal,6.2906,2.8515,9.4643
6607,Sweden,SWE,6.2,22.0,882,Vänsterpartiet (kommunisterna),Left Party (Communists),1994,14,Communist/Socialist,1.5464,2.4562,1.2042
6608,Sweden,SWE,5.0,18.0,1154,Miljöpartiet de Gröna,Greens,1994,19,Green/Ecologist,3.3789,2.5198,0.9875
6609,Sweden,SWE,4.1,15.0,282,Kristdemokraterna,Christian Democrats,1994,3,Christian democracy,7.195,7.9997,7.8597
6610,Sweden,SWE,1.2,0.0,951,Ny Demokrati,New Democracy,1994,40,Right-wing,8.9944,6.0,7.5
6611,Sweden,SWE,36.38,131.0,904,Socialdemokraterna,Social Democrats,1998,11,Social democracy,3.4447,4.4407,7.4445
6612,Sweden,SWE,22.9,82.0,657,Moderaterna,Moderate Party,1998,26,Conservative,7.8907,5.6977,8.5872
6613,Sweden,SWE,11.99,43.0,882,Vänsterpartiet (kommunisterna),Left Party (Communists),1998,14,Communist/Socialist,1.5464,2.4562,1.2042
6614,Sweden,SWE,11.76,42.0,282,Kristdemokraterna,Christian Democrats,1998,3,Christian democracy,7.195,7.9997,7.8597
6615,Sweden,SWE,5.12,18.0,1461,Centerpartiet,Centre Party,1998,2,Agrarian,5.8084,6.0583,5.5679
6616,Sweden,SWE,4.71,17.0,892,Folkpartiet,People's Party,1998,6,Liberal,6.2906,2.8515,9.4643
6617,Sweden,SWE,4.49,16.0,1154,Miljöpartiet de Gröna,Greens,1998,19,Green/Ecologist,3.3789,2.5198,0.9875
6618,Sweden,SWE,1.0,0.0,407,Sveriges pensionärers intresseparti,Swedish Senior Citizen Interest Party,1998,16,Special issue,,,
6619,Sweden,SWE,39.9,144.0,904,Socialdemokraterna,Social Democrats,2002,11,Social democracy,3.4447,4.4407,7.4445
6620,Sweden,SWE,15.3,55.0,657,Moderaterna,Moderate Party,2002,26,Conservative,7.8907,5.6977,8.5872
6621,Sweden,SWE,13.4,48.0,892,Folkpartiet,People's Party,2002,6,Liberal,6.2906,2.8515,9.4643
6622,Sweden,SWE,9.1,33.0,282,Kristdemokraterna,Christian Democrats,2002,3,Christian democracy,7.195,7.9997,7.8597
6623,Sweden,SWE,8.4,30.0,882,Vänsterpartiet (kommunisterna),Left Party (Communists),2002,14,Communist/Socialist,1.5464,2.4562,1.2042
6624,Sweden,SWE,6.2,22.0,1461,Centerpartiet,Centre Party,2002,2,Agrarian,5.8084,6.0583,5.5679
6625,Sweden,SWE,4.6,17.0,1154,Miljöpartiet de Gröna,Greens,2002,19,Green/Ecologist,3.3789,2.5198,0.9875
6626,Sweden,SWE,1.44,0.0,1546,Sverigedemokraterna,Sweden Democrats,2002,40,Right-wing,8.8,8.5,2.3
6627,Sweden,SWE,35.2,130.0,904,Socialdemokraterna,Social Democrats,2006,11,Social democracy,3.4447,4.4407,7.4445
6628,Sweden,SWE,26.1,97.0,657,Moderaterna,Moderate Party,2006,26,Conservative,7.8907,5.6977,8.5872
6629,Sweden,SWE,7.9,29.0,1461,Centerpartiet,Centre Party,2006,2,Agrarian,5.8084,6.0583,5.5679
6630,Sweden,SWE,7.5,28.0,892,Folkpartiet,People's Party,2006,6,Liberal,6.2906,2.8515,9.4643
6631,Sweden,SWE,6.6,24.0,282,Kristdemokraterna,Christian Democrats,2006,3,Christian democracy,7.195,7.9997,7.8597
6632,Sweden,SWE,5.8,22.0,882,Vänsterpartiet (kommunisterna),Left Party (Communists),2006,14,Communist/Socialist,1.5464,2.4562,1.2042
6633,Sweden,SWE,5.2,19.0,1154,Miljöpartiet de Gröna,Greens,2006,19,Green/Ecologist,3.3789,2.5198,0.9875
6634,Sweden,SWE,2.9,0.0,1546,Sverigedemokraterna,Sweden Democrats,2006,40,Right-wing,8.8,8.5,2.3
6635,Sweden,SWE,30.66,112.0,904,Socialdemokraterna,Social Democrats,2010,11,Social democracy,3.4447,4.4407,7.4445
6636,Sweden,SWE,30.06,107.0,657,Moderaterna,Moderate Party,2010,26,Conservative,7.8907,5.6977,8.5872
6637,Sweden,SWE,7.34,25.0,1154,Miljöpartiet de Gröna,Greens,2010,19,Green/Ecologist,3.3789,2.5198,0.9875
6638,Sweden,SWE,7.06,24.0,892,Folkpartiet,People's Party,2010,6,Liberal,6.2906,2.8515,9.4643
6639,Sweden,SWE,6.56,23.0,1461,Centerpartiet,Centre Party,2010,2,Agrarian,5.8084,6.0583,5.5679
6640,Sweden,SWE,5.7,20.0,1546,Sverigedemokraterna,Sweden Democrats,2010,40,Right-wing,8.8,8.5,2.3
6641,Sweden,SWE,5.6,19.0,882,Vänsterpartiet (kommunisterna),Left Party (Communists),2010,14,Communist/Socialist,1.5464,2.4562,1.2042
6642,Sweden,SWE,5.6,19.0,282,Kristdemokraterna,Christian Democrats,2010,3,Christian democracy,7.195,7.9997,7.8597
6643,Sweden,SWE,0.65,0.0,721,Piratpartiet,Pirate Party,2010,16,Special issue,,,
6644,Sweden,SWE,31.01,113.0,904,Socialdemokraterna,Social Democrats,2014,11,Social democracy,3.4447,4.4407,7.4445
6645,Sweden,SWE,23.33,84.0,657,Moderaterna,Moderate Party,2014,26,Conservative,7.8907,5.6977,8.5872
6646,Sweden,SWE,12.86,49.0,1546,Sverigedemokraterna,Sweden Democrats,2014,40,Right-wing,8.8,8.5,2.3
6647,Sweden,SWE,6.89,25.0,1154,Miljöpartiet de Gröna,Greens,2014,19,Green/Ecologist,3.3789,2.5198,0.9875
6648,Sweden,SWE,6.11,22.0,1461,Centerpartiet,Centre Party,2014,2,Agrarian,5.8084,6.0583,5.5679
6649,Sweden,SWE,5.72,21.0,882,Vänsterpartiet (kommunisterna),Left Party (Communists),2014,14,Communist/Socialist,1.5464,2.4562,1.2042
6650,Sweden,SWE,5.42,19.0,892,Folkpartiet,People's Party,2014,6,Liberal,6.2906,2.8515,9.4643
6651,Sweden,SWE,4.57,16.0,282,Kristdemokraterna,Christian Democrats,2014,3,Christian democracy,7.195,7.9997,7.8597
6652,Sweden,SWE,3.12,0.0,1521,Feministiskt initiativ,Feminist Initiative,2014,16,Special issue,,,
6653,Sweden,SWE,28.26,100.0,904,Socialdemokraterna,Social Democrats,2018,11,Social democracy,3.4447,4.4407,7.4445
6654,Sweden,SWE,19.84,70.0,657,Moderaterna,Moderate Party,2018,26,Conservative,7.8907,5.6977,8.5872
6655,Sweden,SWE,17.53,62.0,1546,Sverigedemokraterna,Sweden Democrats,2018,40,Right-wing,8.8,8.5,2.3
6656,Sweden,SWE,8.61,31.0,1461,Centerpartiet,Centre Party,2018,2,Agrarian,5.8084,6.0583,5.5679
6657,Sweden,SWE,8.0,28.0,882,Vänsterpartiet (kommunisterna),Left Party (Communists),2018,14,Communist/Socialist,1.5464,2.4562,1.2042
6658,Sweden,SWE,6.32,22.0,282,Kristdemokraterna,Christian Democrats,2018,3,Christian democracy,7.195,7.9997,7.8597
6659,Sweden,SWE,5.49,20.0,892,Folkpartiet,People's Party,2018,6,Liberal,6.2906,2.8515,9.4643
6660,Sweden,SWE,4.41,16.0,1154,Miljöpartiet de Gröna,Greens,2018,19,Green/Ecologist,3.3789,2.5198,0.9875
3082,United Kingdom,GBR,46.1,315.0,1556,Labour Party,Labour,1950,11,Social democracy,4.3562,4.2779,6.9923
3083,United Kingdom,GBR,,282.0,773,Conservatives,Conservatives,1950,26,Conservative,7.4261,7.1901,2.3243
