election_year,party_name_english,country_name,country_name_short,vote_share,seats,party_id,party_name,family_id,family_name,left_right,liberty_authority,eu_anti_pro
2012,Radical Party of the Left,France,FRA,1.65,12.0,1492,Parti radical de gauche,11,Social democracy,4.0813,4.2381,7.9361
2012,Radical Socialist Party,France,FRA,1.24,6.0,401,Parti radical-socialiste ,26,Conservative,3.9896,4.2381,7.9361
2012,Recreate Greece,Greece,GRC,1.59,0.0,2095,Dimiourgia Xana,26,Conservative,7.4,7.0,7.9
2012,Romanian ethnic minorities parties,Romania,ROU,,18.0,425,Partidele minorităţilor etnice din România,12,no family,,,
2012,Slovak Democratic and Christian Union -- Democratic Party,Slovakia,SVK,6.09,11.0,131,Slovenská demokratická a kresťanská únia – Demokratická strana,3,Christian democracy,7.3591,5.0433,9.3905
2012,Slovak National Party,Slovakia,SVK,4.55,0.0,1072,Slovenská národná strana,40,Right-wing,7.0198,8.46,3.838
2012,Social Democratic Party,Romania,ROU,58.63,150.0,1120,Partidul Social Democrat,11,Social democracy,3.2325,6.2794,8.6459
2012,Socialist Party,Netherlands,NLD,9.65,15.0,357,Socialistiese Partij,14,Communist/Socialist,1.3682,4.2099,2.5049
2012,Socialist People's Front,Lithuania,LTU,1.21,0.0,1056,Socialist People's Front,14,Communist/Socialist,1.3,3.0,3.3
2012,The Way of Courage,Lithuania,LTU,7.99,7.0,2121,Drąsos Kelias,16,Special issue,,,
2012,Union for French Democracy | Democratic Movement,France,FRA,1.77,2.0,509,Union pour la démocratie française | Mouvement démocrate,26,Conservative,6.1017,5.4999,8.8995
2012,Union for a Popular Movement | The Republicans,France,FRA,27.12,194.0,658,Union pour un mouvement populaire | Les Républicains,26,Conservative,7.4997,7.1854,6.9862
2012,YES -- Homeland Revival and Perspective,Lithuania,LTU,1.76,0.0,2122,Tėvynės atgimimas ir perspektyva,6,Liberal,6.0,3.5,8.7
2012,no party affiliation,Lithuania,LTU,,3.0,58,no party affiliation,12,no family,,,
2012,other far-right,France,FRA,0.19,1.0,2079,extrême droite,40,Right-wing,8.8,8.5,2.3
2012,other left,France,FRA,3.4,22.0,177,divers gauche,11,Social democracy,3.3,3.5,8.1
2012,other right,France,FRA,3.51,15.0,285,divers droite,26,Conservative,7.6583,9.0,5.8333
2013, Democratic Centre,Italy,ITA,0.49,6.0,2153,Centro Democratico,6,Liberal,6.0,3.5,8.7
2013,Action Committee Pensions | Alternative Democratic Reform Party,Luxembourg,LUX,6.64,3.0,1582,Aktionskomitee Rente – Comité d’action pensions | Alternativ Demokratesch Reformpartei – Parti réformiste d'alternative démocratique,26,Conservative,8.8158,7.5,
2013,Action of Dissatisfied Citizens,Czech Republic,CZE,18.65,47.0,2263,Akce nespokojených občanů,6,Liberal,6.0,3.5,8.7
2013,Alliance 90 / Greens,Germany,DEU,8.4,63.0,772,Bündnis 90 / Die Grünen,19,Green/Ecologist,2.9308,1.3251,7.6101
2013,Alliance for the Future of Austria,Austria,AUT,3.5,0.0,1536,Bündnis Zukunft Österreich,40,Right-wing,8.83,8.83,2.5
2013,Alternative for Germany,Germany,DEU,4.7,0.0,2253,Alternative für Deutschland,40,Right-wing,8.8,8.5,2.3
2013,Associative Italians Abroad,Italy,ITA,0.41,2.0,927,Associativo Italiani all'Estero,16,Special issue,,,
2013,Attack,Bulgaria,BGR,7.297000000000001,23.0,535,Ataka,40,Right-wing,5.46,9.17,2.4333
2013,Austrian People's Party,Austria,AUT,24.0,47.0,1013,Österreichische Volkspartei,3,Christian democracy,6.4733,7.6198,8.8451
2013,Brothers of Italy -- National Centre-right,Italy,ITA,1.97,9.0,2154,Fratelli d'Italia – Centrodestra Nazionale,26,Conservative,7.4,7.0,7.9
2013,Bulgaria for Citizens Movement,Bulgaria,BGR,3.252,0.0,2213,"Dvizhenie ""Balgariya na grazhdanite""",26,Conservative,7.4,7.0,7.9
2013,Center-Freedom and Dignity,Bulgaria,BGR,1.626,0.0,2595,Center-svoboda i dostojnstvo,28,to be coded,,,
2013,Christian Democratic Union,Germany,DEU,34.1,255.0,808,Christlich Demokratische Union,3,Christian democracy,6.2503,6.9333,8.5024
2013,Christian Democratic Union -- People's Party,Czech Republic,CZE,6.78,14.0,1245,Křesťanská a demokratická unie – Československá strana lidová,3,Christian democracy,5.8099,7.9119,8.4535
2013,Christian Social People's Party,Luxembourg,LUX,33.68,23.0,1234,Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei,3,Christian democracy,6.4474,7.5,
2013,Christian Social Union,Germany,DEU,7.4,56.0,1180,Christlich Soziale Union,3,Christian democracy,7.2871,7.8675,6.667999999999999
2013,Citizens for European Development of Bulgaria,Bulgaria,BGR,30.535,97.0,1541,Grazhdani za Evropeysko Razvitie na Balgariya,26,Conservative,7.4,7.0,7.9
2013,Civic Choice,Italy,ITA,8.84,39.0,2156,Scelta Civica,6,Liberal,6.0,3.5,8.7
2013,Civic Democratic Party,Czech Republic,CZE,7.72,16.0,829,Občanská demokratická strana,26,Conservative,7.3637,4.0087,4.456
2013,Coalition for Bulgaria | Democratic Left,Bulgaria,BGR,26.609,84.0,1160,Koalitsiya za Balgariya | Demokratichna Levitsa,11,Social democracy,2.8982,5.7410000000000005,8.6402
2013,Communist Party of Austria,Austria,AUT,1.0,0.0,769,Kommunistische Partei Österreichs,14,Communist/Socialist,0.5,3.0,0.0
2013,Communist Party of Bohemia and Moravia,Czech Republic,CZE,14.91,33.0,1173,Komunistická strana Cech a Moravy,14,Communist/Socialist,0.7498,6.4265,2.4656
2013,Communist Party of Luxembourg,Luxembourg,LUX,1.64,0.0,151,Kommunistesch Partei Lëtzebuerg – Parti Communiste Luxembourgeois – Kommunistische Partei Luxemburg,14,Communist/Socialist,1.3,3.0,
2013,Communist Refoundation Party,Italy,ITA,2.3,0.0,1321,Partito della Rifondazione Comunista,14,Communist/Socialist,0.8849,1.9878,3.5439
2013,Czech Pirate Party,Czech Republic,CZE,2.66,0.0,2261,Ceska piratska strana,16,Special issue,,,
2013,Czech Social Democratic Party,Czech Republic,CZE,20.45,50.0,789,Česká strana sociálně demokratická,11,Social democracy,3.0463,4.2463,8.5647
2013,Dawn of Direct Democracy,Czech Republic,CZE,6.88,14.0,2262,Úsvit přímé demokracie,26,Conservative,7.4,7.0,7.9
2013,Democratic Alternative,Malta,MLT,1.8,0.0,360,Alternattiva Demokratika,19,Green/Ecologist,3.7895,4.6316,
2013,Democratic Party,Luxembourg,LUX,18.25,13.0,967,Demokratesch Partei – Parti Démocratique – Demokratische Partei,6,Liberal,6.5789,2.7632,7.834
2013,Democrats for a Strong Bulgaria,Bulgaria,BGR,2.926,0.0,57,Demokrati za Silna Balgariya,26,Conservative,7.85,4.5,8.9667
2013,Five Star Movement,Italy,ITA,25.88,109.0,2155,Movimento 5 Stelle,19,Green/Ecologist,2.5,1.8,6.5
2013,Free Democratic Party,Germany,DEU,4.8,0.0,543,Freie Demokratische Partei,6,Liberal,5.9233,3.0695,8.4855
2013,Freedom Party of Austria,Austria,AUT,20.5,40.0,50,Freiheitliche Partei Österreichs,40,Right-wing,8.3494,8.5149,1.9815
2013,German Pirate Party,Germany,DEU,2.2,0.0,865,Piratenpartei Deutschland,16,Special issue,,,
2013,Go Italy -- The People of Freedom,Italy,ITA,21.99,98.0,596,Forza Italia – Il Popolo della Libertà,26,Conservative,7.1459,6.5983,5.0946
2013,Green Party,Czech Republic,CZE,3.19,0.0,196,Strana zelených,19,Green/Ecologist,4.123,1.8596,7.8505
2013,IMRO -- Bulgarian National Movement,Bulgaria,BGR,1.886,0.0,2212,VMRO – Balgarsko Natsionalno Dvizhenie,40,Right-wing,8.8,8.5,2.3
2013,Left,Italy,ITA,3.25,37.0,465,Sinistra,14,Communist/Socialist,1.3,3.0,3.3
2013,Lider,Bulgaria,BGR,1.736,0.0,566,Lider,6,Liberal,6.0,3.5,8.7
2013,Luxembourg Socialist Workers' Party,Luxembourg,LUX,20.28,13.0,701,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,11,Social democracy,3.2895,1.3158,
2013,Malta Labour Party,Malta,MLT,54.83,39.0,1003,Partit Laburista,11,Social democracy,4.2105,6.3158,
2013,Mayors and Independents,Czech Republic,CZE,,5.0,2024,Starostové a nezávislí,16,Special issue,,,
2013,Movement for Rights and Freedoms,Bulgaria,BGR,11.306,36.0,1286,Dvizhenie za Prava i Svobodi,6,Liberal,4.5828,6.229,9.0094
2013,NEOS -- The New Austria,Austria,AUT,5.0,9.0,2255,NEOS – Das Neue Österreich,6,Liberal,6.0,3.5,8.7
2013,National Democratic Party,Germany,DEU,1.3,0.0,1537,Nationaldemokratische Partei Deutschlands,40,Right-wing,9.8246,9.4219,0.7989
2013,National Front for the Salvation of Bulgaria,Bulgaria,BGR,3.7030000000000003,0.0,2211,Natsionalen Front za Spasenie na Balgariya,40,Right-wing,8.8,8.5,2.3
2013,Nationalist Party,Malta,MLT,43.34,30.0,984,Partit Nazzjonalista,26,Conservative,5.7143,6.9173,
2013,North League,Italy,ITA,4.1,18.0,1436,Lega Nord,40,Right-wing,7.8007,7.9003,3.2088
2013,"Order, Lawfulness and Justice",Bulgaria,BGR,1.67,0.0,636,"Red, zakonnost i spravedlivost",40,Right-wing,8.8,8.5,2.3
2013,Party for Full Democracy,Luxembourg,LUX,1.5,0.0,2257,Partei fir Integral Demokratie – Parti pour la democratie integrale – Partei für Integrale Demokratie,26,Conservative,7.4,7.0,
2013,Party of Civic Rights -- Zemanovci,Czech Republic,CZE,1.51,0.0,406,Strana práv občanů – Zemanovci,11,Social democracy,3.3,3.5,8.1
2013,Party of Free Citizens,Czech Republic,CZE,2.46,0.0,363,Strana svobodných občanů,26,Conservative,7.4,7.0,7.9
2013,People's Voice,Bulgaria,BGR,1.339,0.0,2214,Glas Naroden,16,Special issue,,,
2013,Pirate Party Luxembourg,Luxembourg,LUX,2.94,0.0,2256,Piratepartei Lëtzebuerg – Piratenpartei Parti pirate du Luxembourg – Piratenpartei Luxemburg,16,Special issue,,,
2013,Social Democratic Party of Austria,Austria,AUT,26.8,52.0,973,Sozialdemokratische Partei Österreichs,11,Social democracy,3.7293,3.4766,8.4495
2013,Social Democratic Party of Germany,Germany,DEU,25.7,193.0,558,Sozialdemokratische Partei Deutschlands,11,Social democracy,3.6451,3.9791,7.9318
2013,South American Union Italian Emigrants,Italy,ITA,0.13,1.0,2671,Unione Sudamericana Emigrati Italiani,26,Conservative,7.4,7.0,7.9
2013,South Tyrol Peoples Party,Italy,ITA,0.43,5.0,1030,Südtiroler Volkspartei,16,Special issue,5.4,6.9,7.6083
2013,Stop the Decline,Italy,ITA,1.15,0.0,2158,Fermare il Declino,6,Liberal,6.0,3.5,8.7
2013,Team Stronach,Austria,AUT,5.7,11.0,2150,Team Stronach,6,Liberal,6.0,3.5,8.7
2013,The Greens,Luxembourg,LUX,10.13,6.0,310,Déi Gréng – Les Verts – Die Grünen,19,Green/Ecologist,2.5,0.7895,
2013,The Greens -- The Green Alternative,Austria,AUT,12.4,24.0,1429,Die Grünen – Die Grüne Alternative,19,Green/Ecologist,2.4604,1.4308,6.6845
2013,The Left,Luxembourg,LUX,4.94,2.0,457,Déi Lénk – La Gauche – Die Linke,14,Communist/Socialist,0.5263,1.0526,
2013,The Left / PDS,Germany,DEU,8.6,64.0,791,Die Linke / PDS,14,Communist/Socialist,1.2152,3.205,4.3508
2013,Tradition Responsibility Prosperity 09,Czech Republic,CZE,11.99,21.0,2,Tradice Odpovědnost Prosperita 09,26,Conservative,7.4,7.0,7.9
2013,Union / Centre,Italy,ITA,1.79,8.0,226,Unione / Centro,3,Christian democracy,6.1092,7.8038,7.127999999999999
2013,Union of Democratic Forces,Bulgaria,BGR,1.374,0.0,423,Suyuz na Demokratichnite Sili,3,Christian democracy,6.1111,7.2,8.3
2013,Valdotanian Union,Italy,ITA,0.05,1.0,974,Union Valdôtaine,16,Special issue,,,
2014,Agalev -- Green,Belgium,BEL,5.32,6.0,1594,Agalev – Groen,19,Green/Ecologist,2.5762,1.0234,7.2593
2014,Alliance of Alenka Bratusek,Slovenia,SVN,4.38,4.0,2337,Zavezništvo Alenke Bratušek,11,Social democracy,3.3,3.5,8.1
2014,Alternative for Bulgarian Revival,Bulgaria,BGR,4.15,11.0,2364,Alternativa za balgarsko vazrazhdane,11,Social democracy,3.3,3.5,8.1
2014,Attack,Bulgaria,BGR,4.52,11.0,535,Ataka,40,Right-wing,5.46,9.17,2.4333
2014,"Belgians, Rise Up!",Belgium,BEL,0.86,0.0,2368,Debout Les Belges!,40,Right-wing,8.8,8.5,2.3
2014,Bulgaria Without Censorship,Bulgaria,BGR,5.69,15.0,2362,Balgarija bes Zensura,26,Conservative,7.4,7.0,7.9
2014,Centre Party,Sweden,SWE,6.11,22.0,1461,Centerpartiet,2,Agrarian,5.8084,6.0583,5.5679
2014,Christian Democratic People's Party,Hungary,HUN,,16.0,434,Kereszténydemokrata Néppárt,3,Christian democracy,7.4,8.33,5.8333
2014,Christian Democrats,Sweden,SWE,4.57,16.0,282,Kristdemokraterna,3,Christian democracy,7.195,7.9997,7.8597
2014,Citizens for European Development of Bulgaria,Bulgaria,BGR,32.67,84.0,1541,Grazhdani za Evropeysko Razvitie na Balgariya,26,Conservative,7.4,7.0,7.9
2014,Coalition for Bulgaria | Democratic Left,Bulgaria,BGR,15.4,39.0,1160,Koalitsiya za Balgariya | Demokratichna Levitsa,11,Social democracy,2.8982,5.7410000000000005,8.6402
2014,Confederated ecologists for the organisation of original struggles,Belgium,BEL,3.3,6.0,161,Écologistes Confédérés pour l'organisation de luttes originales,19,Green/Ecologist,2.641,1.3744,7.5411
2014,Democratic Coalition,Hungary,HUN,,4.0,1970,Demokratikus Koalíció,11,Social democracy,3.3,3.5,8.1
2014,Democratic Party of Pensioners of Slovenia,Slovenia,SVN,10.18,10.0,1587,Demokratična stranka upokojencev Slovenije,16,Special issue,3.2292,5.0708,7.0936
2014,Dialogue for Hungary,Hungary,HUN,,1.0,2349,Párbeszéd Magyarországért,19,Green/Ecologist,2.5,1.8,6.5
2014,Feminist Initiative,Sweden,SWE,3.12,0.0,1521,Feministiskt initiativ,16,Special issue,,,
2014,Fidesz -- Hungarian Civic Party / Christian Democratic People's Party,Hungary,HUN,44.87,,437,Fidesz – Magyar Polgári Szövetség / Kereszténydemokrata Néppárt,26,Conservative,6.5432,7.5275,6.6143
2014,Fidesz -- Hungarian Civic Union,Hungary,HUN,,117.0,921,Fidesz – Magyar Polgári Szövetség,26,Conservative,6.5432,7.5275,6.6143
2014,Flemish Block,Belgium,BEL,3.67,3.0,993,Vlaams Blok,40,Right-wing,9.6622,9.5234,2.7560000000000002
2014,Flemish Christian Peoples Party,Belgium,BEL,11.61,18.0,723,Christelijke Volkspartij,3,Christian democracy,5.7667,7.2083,8.9013
2014,For Human Rights in a United Latvia,Latvia,LVA,1.58,0.0,1520,Par cilvēka tiesībām vienotā Latvijā,11,Social democracy,1.25,5.5837,4.8684
2014,For Latvia from the Heart,Latvia,LVA,6.85,7.0,2365,No sirds Latvijai,26,Conservative,7.4,7.0,7.9
2014,Francophone Christian Social Party -- Humanist Democratic Centre,Belgium,BEL,4.98,9.0,1192,Parti Social Chrétien – Centre Democrate Humaniste,3,Christian democracy,5.4974,6.6409,8.7795
2014,Francophone Democratic Front,Belgium,BEL,1.8,2.0,969,Front Démocratique des Francophones | DéFI,6,Liberal,6.1259,5.8,8.7274
2014,Green and Farmers' Union,Latvia,LVA,19.53,21.0,466,Zaļo un Zemnieku savienība,2,Agrarian,5.2632,6.1184,6.7763
2014,Greens,Sweden,SWE,6.89,25.0,1154,Miljöpartiet de Gröna,19,Green/Ecologist,3.3789,2.5198,0.9875
2014,Harmony,Latvia,LVA,23.0,24.0,1100,Saskaņas,11,Social democracy,3.0,4.25,7.5
2014,Hungarian Socialist Party,Hungary,HUN,25.57,29.0,1591,Magyar Szocialista Párt,11,Social democracy,2.8743,3.5897,9.6567
2014,Hungarian Workers' Party,Hungary,HUN,0.56,0.0,1202,Magyar Munkáspárt,14,Communist/Socialist,0.6316,5.809,3.3388
2014,Hungarian national community,Slovenia,SVN,,1.0,65,Madžarska narodna skupnost,16,Special issue,,,
2014,Italian national community,Slovenia,SVN,,1.0,199,Italijanska narodna skupnost,16,Special issue,,,
2014,Jobbik Movement for a Better Hungary,Hungary,HUN,20.22,23.0,600,Jobbik Magyarországért Mozgalom,40,Right-wing,8.8,8.5,2.3
2014,Latvian Association of Regions,Latvia,LVA,6.66,8.0,2366,Latvijas Reģionu apvienība,26,Conservative,7.4,7.0,7.9
2014,Left Party (Communists),Sweden,SWE,5.72,21.0,882,Vänsterpartiet (kommunisterna),14,Communist/Socialist,1.5464,2.4562,1.2042
2014,Moderate Party,Sweden,SWE,23.33,84.0,657,Moderaterna,26,Conservative,7.8907,5.6977,8.5872
2014,Movement 21,Bulgaria,BGR,1.19,0.0,2379,Dvizhenie 21,11,Social democracy,3.3,3.5,8.1
2014,Movement for Rights and Freedoms,Bulgaria,BGR,14.84,38.0,1286,Dvizhenie za Prava i Svobodi,6,Liberal,4.5828,6.229,9.0094
2014,National Alliance / For Fatherland and Freedom / LNNK,Latvia,LVA,16.61,17.0,521,Nacionālā apvienība / Tēvzemei un Brīvībai / LNNK,40,Right-wing,8.2588,7.4251,7.0102
2014,National Front for the Salvation of Bulgaria,Bulgaria,BGR,7.28,19.0,2211,Natsionalen Front za Spasenie na Balgariya,40,Right-wing,8.8,8.5,2.3
2014,New Flemish Alliance,Belgium,BEL,20.26,33.0,501,Nieuw-Vlaamse Alliantie,26,Conservative,6.5321,6.06,6.4243
2014,New Slovenia -- Christian People's Party,Slovenia,SVN,5.59,5.0,1047,Nova Slovenija – Krščanska ljudska stranka,3,Christian democracy,7.9345,8.3998,8.4866
2014,Party of Liberty and Progress | Flemish Liberals and Democrats,Belgium,BEL,9.78,14.0,1110,Partij voor Vrijheid en Vooruitgang | Vlaamse Liberalen en Democraten,6,Liberal,7.0053,3.7139,8.7549
2014,Party of Miro Cerar,Slovenia,SVN,34.49,36.0,2333,Stranka Mira Cerarja,11,Social democracy,3.3,3.5,8.1
2014,People's Party,Sweden,SWE,5.42,19.0,892,Folkpartiet,6,Liberal,6.2906,2.8515,9.4643
2014,People's Voice,Bulgaria,BGR,1.14,0.0,2214,Glas Naroden,16,Special issue,,,
2014,Politics Can Be Different,Hungary,HUN,5.34,5.0,403,Lehet Más a Politika,19,Green/Ecologist,2.5,1.8,6.5
2014,Reformist Bloc,Bulgaria,BGR,8.89,23.0,2363,Reformatorski Blok,26,Conservative,7.4,7.0,7.9
2014,Reformist Movement,Belgium,BEL,9.64,20.0,915,Mouvement Réformateur,6,Liberal,6.6889,4.2102,8.3003
2014,Slovenian Democratic Party,Slovenia,SVN,20.71,21.0,179,Slovenska demokratska stranka,11,Social democracy,6.9996,6.7947,8.804
2014,Slovenian National Party,Slovenia,SVN,2.2,0.0,981,Slovenska nacionalna stranka,28,to be coded,4.7941,6.0148,2.6754
2014,Slovenian People's Party,Slovenia,SVN,3.95,0.0,16,Slovenska ljudska stranka,3,Christian democracy,6.6953,7.6299,6.8549
2014,Slovenian Pirate Party,Slovenia,SVN,1.34,0.0,2338, Piratska stranka Slovenije,16,Special issue,,,
2014,Social Democrats,Sweden,SWE,31.01,113.0,904,Socialdemokraterna,11,Social democracy,3.4447,4.4407,7.4445
2014,Socialist Party,Belgium,BEL,8.83,13.0,1029,Socialistische Partij,11,Social democracy,3.2459,3.0805,7.9023
2014,Socialist Party [Francophone],Belgium,BEL,11.67,23.0,1378,Parti Socialiste,11,Social democracy,2.9307,3.1712,8.1465
2014,Sweden Democrats,Sweden,SWE,12.86,49.0,1546,Sverigedemokraterna,40,Right-wing,8.8,8.5,2.3
2014,Together -- Party for a New Era,Hungary,HUN,,3.0,2318,Együtt – A Korszakváltók Pártja,11,Social democracy,3.3,3.5,8.1
2014,United Left,Slovenia,SVN,5.97,6.0,2334,Združena levica,14,Communist/Socialist,1.3,3.0,3.3
2014,United List -- Social Democrats,Slovenia,SVN,5.98,6.0,706,Združena lista – Socialni demokrati,11,Social democracy,3.0637,2.9642,8.1513
2014,United for Latvia,Latvia,LVA,1.18,0.0,2367,Vienoti Latvijai,28,to be coded,,,
2014,Unity,Latvia,LVA,21.87,23.0,1666,Vienotība,26,Conservative,7.4,7.0,7.9
2014,Workers' Party of Belgium,Belgium,BEL,3.72,2.0,256,Partij van de Arbeid – Parti du Travail de Belgique,14,Communist/Socialist,1.3,3.0,3.3
2014,Zoran Jankovic's List -- Positive Slovenia,Slovenia,SVN,2.97,0.0,1987,Lista Zorana Jankovića – Pozitivna Slovenija,11,Social democracy,3.3,3.5,8.1
2014,one seat,Hungary,HUN,,1.0,952,one seat,12,no family,,,
2015,Animalist Party Against Mistreatment to Animals,Spain,ESP,0.87,0.0,2381,Partido Animalista Contra el Maltrato Animal,16,Special issue,,,
2015,Basque Country Unite,Spain,ESP,0.87,2.0,2603,Euskal Herria Bildu,16,Special issue,,,
2015,Basque Nationalist Party,Spain,ESP,1.2,6.0,1361,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,3,Christian democracy,6.2144,6.5139,7.8556
2015,Bloc of the Left,Portugal,PRT,10.58,19.0,557,Bloco de Esquerda,14,Communist/Socialist,1.6425,1.2670000000000001,3.7018
2015,Bridge of Independent Lists,Croatia,HRV,13.42,19.0,2615,Most nezavisnih lista,26,Conservative,7.4,7.0,7.9
2015,Canary Coalition,Spain,ESP,0.33,1.0,234,Coalición Canaria,16,Special issue,5.9789,5.7694,8.0278
2015,Centre Party,Finland,FIN,21.1,49.0,94,Keskusta,2,Agrarian,5.8027,7.2203,5.5267
2015,Christian Democrats,Finland,FIN,3.54,5.0,1463,Kristillisdemokraatit – Kristdemokraterna,3,Christian democracy,7.1884,8.3076,3.2103
2015,Christian People's Party,Denmark,DNK,0.81,0.0,1331,Kristeligt Folkeparti,3,Christian democracy,5.6982,7.0474,5.8301
2015,Citizens -- Party of the Citizenry,Spain,ESP,13.93,40.0,2375,Ciudadanos – Partido de la Ciudadanía,6,Liberal,6.0,3.5,8.7
2015,Civic Platform,Poland,POL,24.09,138.0,512,Platforma Obywatelska,26,Conservative,6.2355,3.7102,9.3705
2015,Coalition for the Renewal of the Republic -- Liberty and Hope,Poland,POL,4.76,0.0,2602,Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja KORWiN,26,Conservative,7.4,7.0,7.9
2015,Coalition of the Radical Left,Greece,GRC,35.46,145.0,1592,Synaspismós Rizospastikís Aristerás,14,Communist/Socialist,2.8947,2.0066,7.1382
2015,Communist Party of Greece,Greece,GRC,5.55,15.0,614,Kommounistikó Kómma Elládas,14,Communist/Socialist,1.253,5.1503,0.2722
2015,Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat,Portugal,PRT,1.15,0.0,281,Comunista dos Trabalhadores Portugueses / Movimento Reorganizativo do Partido do Proletariado,14,Communist/Socialist,1.3,3.0,3.3
2015,Communist Party | United Left,Spain,ESP,3.67,2.0,118,Partido Communista | Izquierda Unida,14,Communist/Socialist,2.0183,1.7351,5.2186
2015,Community of the People,Denmark,DNK,0.22,1.0,1891,Inuit Ataqatigiit,14,Communist/Socialist,1.3,3.0,3.3
2015,Compromise | A la valenciana,Spain,ESP,2.67,9.0,2607,Compromís | A la valenciana,14,Communist/Socialist,1.3,3.0,3.3
